,datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,date,hour,weekday,month,season_label,weather_label,holiday_map
187,2011-01-09 02:00:00,1,0,0,1,4.1,3.03,46,31.0009,0,11,11,2011-01-09,02,Sunday,January,Spring,sunny,non-holiday
188,2011-01-09 03:00:00,1,0,0,1,4.1,3.79,46,27.9993,0,4,4,2011-01-09,03,Sunday,January,Spring,sunny,non-holiday
189,2011-01-09 04:00:00,1,0,0,1,3.28,4.545,53,12.998,0,1,1,2011-01-09,04,Sunday,January,Spring,sunny,non-holiday
190,2011-01-09 05:00:00,1,0,0,1,3.28,4.545,53,12.998,0,1,1,2011-01-09,05,Sunday,January,Spring,sunny,non-holiday
191,2011-01-09 06:00:00,1,0,0,1,4.1,4.545,49,19.0012,0,1,1,2011-01-09,06,Sunday,January,Spring,sunny,non-holiday
192,2011-01-09 07:00:00,1,0,0,1,3.28,4.545,53,12.998,1,5,6,2011-01-09,07,Sunday,January,Spring,sunny,non-holiday
193,2011-01-09 08:00:00,1,0,0,1,4.1,4.545,49,19.0012,0,10,10,2011-01-09,08,Sunday,January,Spring,sunny,non-holiday
194,2011-01-09 09:00:00,1,0,0,1,4.92,3.79,46,35.0008,0,19,19,2011-01-09,09,Sunday,January,Spring,sunny,non-holiday
195,2011-01-09 10:00:00,1,0,0,1,5.74,5.305,43,26.0027,0,49,49,2011-01-09,10,Sunday,January,Spring,sunny,non-holiday
196,2011-01-09 11:00:00,1,0,0,1,6.56,6.06,40,35.0008,2,47,49,2011-01-09,11,Sunday,January,Spring,sunny,non-holiday
197,2011-01-09 12:00:00,1,0,0,1,7.38,6.82,37,30.0026,4,79,83,2011-01-09,12,Sunday,January,Spring,sunny,non-holiday
198,2011-01-09 13:00:00,1,0,0,1,8.2,8.335,34,30.0026,6,69,75,2011-01-09,13,Sunday,January,Spring,sunny,non-holiday
199,2011-01-09 14:00:00,1,0,0,1,9.02,9.09,32,31.0009,8,64,72,2011-01-09,14,Sunday,January,Spring,sunny,non-holiday
200,2011-01-09 15:00:00,1,0,0,1,9.02,9.85,35,23.9994,5,77,82,2011-01-09,15,Sunday,January,Spring,sunny,non-holiday
201,2011-01-09 16:00:00,1,0,0,1,8.2,8.335,34,30.0026,13,79,92,2011-01-09,16,Sunday,January,Spring,sunny,non-holiday
202,2011-01-09 17:00:00,1,0,0,1,7.38,7.575,37,26.0027,3,59,62,2011-01-09,17,Sunday,January,Spring,sunny,non-holiday
203,2011-01-09 18:00:00,1,0,0,1,6.56,6.82,40,22.0028,4,44,48,2011-01-09,18,Sunday,January,Spring,sunny,non-holiday
204,2011-01-09 19:00:00,1,0,0,1,6.56,6.82,43,22.0028,1,40,41,2011-01-09,19,Sunday,January,Spring,sunny,non-holiday
205,2011-01-09 20:00:00,1,0,0,1,5.74,6.06,46,16.9979,0,38,38,2011-01-09,20,Sunday,January,Spring,sunny,non-holiday
206,2011-01-09 21:00:00,1,0,0,1,5.74,5.305,46,27.9993,1,19,20,2011-01-09,21,Sunday,January,Spring,sunny,non-holiday
207,2011-01-09 22:00:00,1,0,0,1,5.74,6.06,46,19.9995,5,10,15,2011-01-09,22,Sunday,January,Spring,sunny,non-holiday
208,2011-01-09 23:00:00,1,0,0,1,4.92,6.82,50,12.998,0,6,6,2011-01-09,23,Sunday,January,Spring,sunny,non-holiday
209,2011-01-10 00:00:00,1,0,1,1,4.92,6.06,50,19.0012,2,3,5,2011-01-10,00,Monday,January,Spring,sunny,non-holiday
210,2011-01-10 01:00:00,1,0,1,1,4.92,6.06,50,19.0012,1,0,1,2011-01-10,01,Monday,January,Spring,sunny,non-holiday
211,2011-01-10 02:00:00,1,0,1,1,4.92,6.06,50,15.0013,0,3,3,2011-01-10,02,Monday,January,Spring,sunny,non-holiday
212,2011-01-10 03:00:00,1,0,1,1,4.92,6.06,50,15.0013,0,1,1,2011-01-10,03,Monday,January,Spring,sunny,non-holiday
213,2011-01-10 04:00:00,1,0,1,1,4.1,6.06,54,8.9981,1,2,3,2011-01-10,04,Monday,January,Spring,sunny,non-holiday
214,2011-01-10 05:00:00,1,0,1,1,4.1,5.305,54,16.9979,0,3,3,2011-01-10,05,Monday,January,Spring,sunny,non-holiday
215,2011-01-10 06:00:00,1,0,1,1,4.92,6.06,50,19.0012,0,31,31,2011-01-10,06,Monday,January,Spring,sunny,non-holiday
216,2011-01-10 07:00:00,1,0,1,1,4.92,6.06,50,15.0013,2,75,77,2011-01-10,07,Monday,January,Spring,sunny,non-holiday
217,2011-01-10 08:00:00,1,0,1,2,4.92,6.06,50,19.0012,4,184,188,2011-01-10,08,Monday,January,Spring,cloudy,non-holiday
218,2011-01-10 09:00:00,1,0,1,2,5.74,6.06,50,16.9979,2,92,94,2011-01-10,09,Monday,January,Spring,cloudy,non-holiday
219,2011-01-10 10:00:00,1,0,1,2,5.74,6.06,50,19.9995,0,31,31,2011-01-10,10,Monday,January,Spring,cloudy,non-holiday
220,2011-01-10 11:00:00,1,0,1,2,6.56,6.82,47,19.0012,2,28,30,2011-01-10,11,Monday,January,Spring,cloudy,non-holiday
221,2011-01-10 12:00:00,1,0,1,2,8.2,9.09,40,19.0012,5,47,52,2011-01-10,12,Monday,January,Spring,cloudy,non-holiday
222,2011-01-10 13:00:00,1,0,1,2,8.2,9.09,40,19.0012,4,50,54,2011-01-10,13,Monday,January,Spring,cloudy,non-holiday
223,2011-01-10 14:00:00,1,0,1,2,8.2,9.85,40,15.0013,0,47,47,2011-01-10,14,Monday,January,Spring,cloudy,non-holiday
224,2011-01-10 15:00:00,1,0,1,2,8.2,9.85,40,15.0013,2,43,45,2011-01-10,15,Monday,January,Spring,cloudy,non-holiday
225,2011-01-10 16:00:00,1,0,1,1,8.2,10.605,40,8.9981,4,70,74,2011-01-10,16,Monday,January,Spring,sunny,non-holiday
226,2011-01-10 17:00:00,1,0,1,1,8.2,11.365,40,7.0015,4,174,178,2011-01-10,17,Monday,January,Spring,sunny,non-holiday
227,2011-01-10 18:00:00,1,0,1,1,8.2,9.85,40,15.0013,1,154,155,2011-01-10,18,Monday,January,Spring,sunny,non-holiday
228,2011-01-10 19:00:00,1,0,1,1,6.56,8.335,47,11.0014,3,92,95,2011-01-10,19,Monday,January,Spring,sunny,non-holiday
229,2011-01-10 20:00:00,1,0,1,1,6.56,8.335,50,11.0014,1,73,74,2011-01-10,20,Monday,January,Spring,sunny,non-holiday
230,2011-01-10 21:00:00,1,0,1,1,5.74,6.82,59,12.998,1,37,38,2011-01-10,21,Monday,January,Spring,sunny,non-holiday
231,2011-01-10 22:00:00,1,0,1,1,5.74,7.575,59,11.0014,2,22,24,2011-01-10,22,Monday,January,Spring,sunny,non-holiday
232,2011-01-10 23:00:00,1,0,1,1,5.74,7.575,59,11.0014,0,18,18,2011-01-10,23,Monday,January,Spring,sunny,non-holiday
233,2011-01-11 00:00:00,1,0,1,1,5.74,8.335,59,7.0015,2,10,12,2011-01-11,00,Tuesday,January,Spring,sunny,non-holiday
234,2011-01-11 01:00:00,1,0,1,1,5.74,7.575,59,11.0014,0,3,3,2011-01-11,01,Tuesday,January,Spring,sunny,non-holiday
235,2011-01-11 02:00:00,1,0,1,2,6.56,7.575,55,12.998,0,3,3,2011-01-11,02,Tuesday,January,Spring,cloudy,non-holiday
236,2011-01-11 05:00:00,1,0,1,2,6.56,9.09,55,8.9981,0,6,6,2011-01-11,05,Tuesday,January,Spring,cloudy,non-holiday
237,2011-01-11 06:00:00,1,0,1,2,6.56,9.09,55,8.9981,0,27,27,2011-01-11,06,Tuesday,January,Spring,cloudy,non-holiday
238,2011-01-11 07:00:00,1,0,1,2,6.56,11.365,55,0.0,2,97,99,2011-01-11,07,Tuesday,January,Spring,cloudy,non-holiday
239,2011-01-11 08:00:00,1,0,1,2,7.38,10.605,51,6.0032,3,214,217,2011-01-11,08,Tuesday,January,Spring,cloudy,non-holiday
240,2011-01-11 09:00:00,1,0,1,2,7.38,9.85,51,11.0014,3,127,130,2011-01-11,09,Tuesday,January,Spring,cloudy,non-holiday
241,2011-01-11 10:00:00,1,0,1,2,8.2,10.605,51,11.0014,3,51,54,2011-01-11,10,Tuesday,January,Spring,cloudy,non-holiday
242,2011-01-11 11:00:00,1,0,1,2,8.2,10.605,47,8.9981,4,31,35,2011-01-11,11,Tuesday,January,Spring,cloudy,non-holiday
243,2011-01-11 12:00:00,1,0,1,2,8.2,11.365,51,7.0015,2,55,57,2011-01-11,12,Tuesday,January,Spring,cloudy,non-holiday
244,2011-01-11 13:00:00,1,0,1,2,8.2,11.365,59,6.0032,6,46,52,2011-01-11,13,Tuesday,January,Spring,cloudy,non-holiday
245,2011-01-11 14:00:00,1,0,1,2,8.2,11.365,59,6.0032,3,60,63,2011-01-11,14,Tuesday,January,Spring,cloudy,non-holiday
246,2011-01-11 15:00:00,1,0,1,2,6.56,9.85,80,6.0032,2,45,47,2011-01-11,15,Tuesday,January,Spring,cloudy,non-holiday
247,2011-01-11 16:00:00,1,0,1,2,6.56,7.575,86,15.0013,4,72,76,2011-01-11,16,Tuesday,January,Spring,cloudy,non-holiday
248,2011-01-11 17:00:00,1,0,1,2,6.56,7.575,86,15.0013,6,130,136,2011-01-11,17,Tuesday,January,Spring,cloudy,non-holiday
249,2011-01-11 18:00:00,1,0,1,3,6.56,9.09,93,7.0015,1,94,95,2011-01-11,18,Tuesday,January,Spring,rainly,non-holiday
250,2011-01-11 19:00:00,1,0,1,3,6.56,11.365,93,0.0,0,51,51,2011-01-11,19,Tuesday,January,Spring,rainly,non-holiday
251,2011-01-11 20:00:00,1,0,1,3,6.56,7.575,93,12.998,0,32,32,2011-01-11,20,Tuesday,January,Spring,rainly,non-holiday
252,2011-01-11 21:00:00,1,0,1,3,6.56,9.85,86,6.0032,0,20,20,2011-01-11,21,Tuesday,January,Spring,rainly,non-holiday
253,2011-01-11 22:00:00,1,0,1,3,6.56,9.09,93,7.0015,1,28,29,2011-01-11,22,Tuesday,January,Spring,rainly,non-holiday
254,2011-01-11 23:00:00,1,0,1,3,6.56,9.85,93,6.0032,1,18,19,2011-01-11,23,Tuesday,January,Spring,rainly,non-holiday
255,2011-01-12 00:00:00,1,0,1,2,6.56,9.85,86,6.0032,0,7,7,2011-01-12,00,Wednesday,January,Spring,cloudy,non-holiday
256,2011-01-12 01:00:00,1,0,1,2,6.56,9.09,86,7.0015,0,6,6,2011-01-12,01,Wednesday,January,Spring,cloudy,non-holiday
257,2011-01-12 02:00:00,1,0,1,1,5.74,7.575,86,8.9981,0,1,1,2011-01-12,02,Wednesday,January,Spring,sunny,non-holiday
258,2011-01-12 05:00:00,1,0,1,1,5.74,7.575,86,11.0014,0,5,5,2011-01-12,05,Wednesday,January,Spring,sunny,non-holiday
259,2011-01-12 06:00:00,1,0,1,1,4.92,7.575,93,8.9981,0,16,16,2011-01-12,06,Wednesday,January,Spring,sunny,non-holiday
260,2011-01-12 07:00:00,1,0,1,1,5.74,7.575,69,8.9981,0,54,54,2011-01-12,07,Wednesday,January,Spring,sunny,non-holiday
261,2011-01-12 08:00:00,1,0,1,1,6.56,8.335,59,11.0014,3,125,128,2011-01-12,08,Wednesday,January,Spring,sunny,non-holiday
262,2011-01-12 09:00:00,1,0,1,1,6.56,6.82,59,22.0028,3,78,81,2011-01-12,09,Wednesday,January,Spring,sunny,non-holiday
263,2011-01-12 10:00:00,1,0,1,1,7.38,9.09,55,15.0013,0,39,39,2011-01-12,10,Wednesday,January,Spring,sunny,non-holiday
264,2011-01-12 11:00:00,1,0,1,1,8.2,9.09,51,26.0027,3,32,35,2011-01-12,11,Wednesday,January,Spring,sunny,non-holiday
265,2011-01-12 12:00:00,1,0,1,1,8.2,7.575,47,39.0007,3,52,55,2011-01-12,12,Wednesday,January,Spring,sunny,non-holiday
266,2011-01-12 13:00:00,1,0,1,1,9.02,9.85,44,23.9994,0,49,49,2011-01-12,13,Wednesday,January,Spring,sunny,non-holiday
267,2011-01-12 14:00:00,1,0,1,1,8.2,9.09,47,22.0028,0,44,44,2011-01-12,14,Wednesday,January,Spring,sunny,non-holiday
268,2011-01-12 15:00:00,1,0,1,1,8.2,8.335,47,27.9993,1,48,49,2011-01-12,15,Wednesday,January,Spring,sunny,non-holiday
269,2011-01-12 16:00:00,1,0,1,1,9.02,9.85,44,22.0028,5,63,68,2011-01-12,16,Wednesday,January,Spring,sunny,non-holiday
270,2011-01-12 17:00:00,1,0,1,1,8.2,9.09,47,23.9994,0,139,139,2011-01-12,17,Wednesday,January,Spring,sunny,non-holiday
271,2011-01-12 18:00:00,1,0,1,1,8.2,7.575,47,35.0008,2,135,137,2011-01-12,18,Wednesday,January,Spring,sunny,non-holiday
272,2011-01-12 19:00:00,1,0,1,1,7.38,7.575,47,27.9993,1,82,83,2011-01-12,19,Wednesday,January,Spring,sunny,non-holiday
273,2011-01-12 20:00:00,1,0,1,1,6.56,6.82,50,22.0028,2,54,56,2011-01-12,20,Wednesday,January,Spring,sunny,non-holiday
274,2011-01-12 21:00:00,1,0,1,1,6.56,6.82,55,22.0028,0,57,57,2011-01-12,21,Wednesday,January,Spring,sunny,non-holiday
275,2011-01-12 22:00:00,1,0,1,1,6.56,6.06,55,30.0026,1,32,33,2011-01-12,22,Wednesday,January,Spring,sunny,non-holiday
276,2011-01-12 23:00:00,1,0,1,1,5.74,5.305,59,27.9993,1,19,20,2011-01-12,23,Wednesday,January,Spring,sunny,non-holiday
277,2011-01-13 00:00:00,1,0,1,1,5.74,6.06,59,19.0012,1,6,7,2011-01-13,00,Thursday,January,Spring,sunny,non-holiday
278,2011-01-13 01:00:00,1,0,1,1,5.74,6.06,50,19.0012,0,2,2,2011-01-13,01,Thursday,January,Spring,sunny,non-holiday
279,2011-01-13 02:00:00,1,0,1,1,5.74,6.06,50,23.9994,0,2,2,2011-01-13,02,Thursday,January,Spring,sunny,non-holiday
280,2011-01-13 03:00:00,1,0,1,1,5.74,6.06,50,22.0028,0,3,3,2011-01-13,03,Thursday,January,Spring,sunny,non-holiday
281,2011-01-13 04:00:00,1,0,1,1,5.74,6.06,50,16.9979,0,4,4,2011-01-13,04,Thursday,January,Spring,sunny,non-holiday
282,2011-01-13 05:00:00,1,0,1,1,5.74,6.06,50,19.9995,0,3,3,2011-01-13,05,Thursday,January,Spring,sunny,non-holiday
283,2011-01-13 06:00:00,1,0,1,1,4.92,7.575,54,8.9981,0,28,28,2011-01-13,06,Thursday,January,Spring,sunny,non-holiday
284,2011-01-13 07:00:00,1,0,1,1,4.92,7.575,54,8.9981,0,72,72,2011-01-13,07,Thursday,January,Spring,sunny,non-holiday
285,2011-01-13 08:00:00,1,0,1,1,5.74,6.82,50,12.998,5,197,202,2011-01-13,08,Thursday,January,Spring,sunny,non-holiday
286,2011-01-13 09:00:00,1,0,1,1,5.74,6.06,50,22.0028,2,137,139,2011-01-13,09,Thursday,January,Spring,sunny,non-holiday
287,2011-01-13 10:00:00,1,0,1,2,6.56,6.82,50,23.9994,2,36,38,2011-01-13,10,Thursday,January,Spring,cloudy,non-holiday
288,2011-01-13 11:00:00,1,0,1,2,8.2,8.335,44,30.0026,4,33,37,2011-01-13,11,Thursday,January,Spring,cloudy,non-holiday
289,2011-01-13 12:00:00,1,0,1,1,8.2,8.335,44,27.9993,3,49,52,2011-01-13,12,Thursday,January,Spring,sunny,non-holiday
290,2011-01-13 13:00:00,1,0,1,1,9.02,9.85,41,30.0026,2,81,83,2011-01-13,13,Thursday,January,Spring,sunny,non-holiday
291,2011-01-13 14:00:00,1,0,1,1,9.02,9.85,41,26.0027,3,39,42,2011-01-13,14,Thursday,January,Spring,sunny,non-holiday
292,2011-01-13 15:00:00,1,0,1,1,9.84,10.605,38,19.9995,5,55,60,2011-01-13,15,Thursday,January,Spring,sunny,non-holiday
293,2011-01-13 16:00:00,1,0,1,1,9.84,10.605,38,23.9994,2,76,78,2011-01-13,16,Thursday,January,Spring,sunny,non-holiday
294,2011-01-13 17:00:00,1,0,1,1,8.2,9.09,40,19.0012,4,158,162,2011-01-13,17,Thursday,January,Spring,sunny,non-holiday
295,2011-01-13 18:00:00,1,0,1,1,8.2,9.09,40,22.0028,3,141,144,2011-01-13,18,Thursday,January,Spring,sunny,non-holiday
296,2011-01-13 19:00:00,1,0,1,1,6.56,7.575,47,16.9979,1,98,99,2011-01-13,19,Thursday,January,Spring,sunny,non-holiday
297,2011-01-13 20:00:00,1,0,1,1,6.56,7.575,47,15.0013,0,64,64,2011-01-13,20,Thursday,January,Spring,sunny,non-holiday
298,2011-01-13 21:00:00,1,0,1,1,5.74,6.06,46,19.9995,0,40,40,2011-01-13,21,Thursday,January,Spring,sunny,non-holiday
299,2011-01-13 22:00:00,1,0,1,1,5.74,6.06,46,22.0028,0,30,30,2011-01-13,22,Thursday,January,Spring,sunny,non-holiday
300,2011-01-13 23:00:00,1,0,1,1,4.92,6.82,50,12.998,1,14,15,2011-01-13,23,Thursday,January,Spring,sunny,non-holiday
301,2011-01-14 00:00:00,1,0,1,1,4.92,6.82,50,12.998,0,14,14,2011-01-14,00,Friday,January,Spring,sunny,non-holiday
302,2011-01-14 01:00:00,1,0,1,1,4.1,6.06,54,11.0014,0,5,5,2011-01-14,01,Friday,January,Spring,sunny,non-holiday
303,2011-01-14 02:00:00,1,0,1,1,4.1,6.06,54,8.9981,0,1,1,2011-01-14,02,Friday,January,Spring,sunny,non-holiday
304,2011-01-14 03:00:00,1,0,1,1,4.1,6.82,54,7.0015,0,1,1,2011-01-14,03,Friday,January,Spring,sunny,non-holiday
305,2011-01-14 05:00:00,1,0,1,1,4.1,6.82,54,6.0032,0,8,8,2011-01-14,05,Friday,January,Spring,sunny,non-holiday
306,2011-01-14 06:00:00,1,0,1,1,4.1,9.09,54,0.0,0,17,17,2011-01-14,06,Friday,January,Spring,sunny,non-holiday
307,2011-01-14 07:00:00,1,0,1,1,4.1,6.06,74,11.0014,0,70,70,2011-01-14,07,Friday,January,Spring,sunny,non-holiday
308,2011-01-14 08:00:00,1,0,1,1,4.92,8.335,68,0.0,2,156,158,2011-01-14,08,Friday,January,Spring,sunny,non-holiday
309,2011-01-14 09:00:00,1,0,1,1,5.74,7.575,69,8.9981,0,117,117,2011-01-14,09,Friday,January,Spring,sunny,non-holiday
310,2011-01-14 10:00:00,1,0,1,1,7.38,9.09,55,12.998,4,40,44,2011-01-14,10,Friday,January,Spring,sunny,non-holiday
311,2011-01-14 11:00:00,1,0,1,1,7.38,8.335,51,19.0012,6,47,53,2011-01-14,11,Friday,January,Spring,sunny,non-holiday
312,2011-01-14 12:00:00,1,0,1,1,8.2,9.85,44,16.9979,2,59,61,2011-01-14,12,Friday,January,Spring,sunny,non-holiday
313,2011-01-14 13:00:00,1,0,1,1,9.02,9.85,37,26.0027,4,73,77,2011-01-14,13,Friday,January,Spring,sunny,non-holiday
314,2011-01-14 14:00:00,1,0,1,1,9.02,10.605,41,19.0012,5,59,64,2011-01-14,14,Friday,January,Spring,sunny,non-holiday
315,2011-01-14 15:00:00,1,0,1,1,9.84,12.12,38,11.0014,9,59,68,2011-01-14,15,Friday,January,Spring,sunny,non-holiday
316,2011-01-14 16:00:00,1,0,1,1,9.02,12.12,41,7.0015,3,87,90,2011-01-14,16,Friday,January,Spring,sunny,non-holiday
317,2011-01-14 17:00:00,1,0,1,1,9.02,11.365,41,11.0014,4,155,159,2011-01-14,17,Friday,January,Spring,sunny,non-holiday
318,2011-01-14 18:00:00,1,0,1,1,8.2,12.88,47,0.0,5,134,139,2011-01-14,18,Friday,January,Spring,sunny,non-holiday
319,2011-01-14 19:00:00,1,0,1,1,6.56,9.85,59,6.0032,3,89,92,2011-01-14,19,Friday,January,Spring,sunny,non-holiday
320,2011-01-14 20:00:00,1,0,1,1,7.38,12.12,59,0.0,0,68,68,2011-01-14,20,Friday,January,Spring,sunny,non-holiday
321,2011-01-14 21:00:00,1,0,1,1,6.56,11.365,69,0.0,4,48,52,2011-01-14,21,Friday,January,Spring,sunny,non-holiday
322,2011-01-14 22:00:00,1,0,1,2,6.56,11.365,69,0.0,2,34,36,2011-01-14,22,Friday,January,Spring,cloudy,non-holiday
323,2011-01-14 23:00:00,1,0,1,2,7.38,12.12,55,0.0,1,26,27,2011-01-14,23,Friday,January,Spring,cloudy,non-holiday
324,2011-01-15 00:00:00,1,0,0,1,7.38,12.12,55,0.0,3,25,28,2011-01-15,00,Saturday,January,Spring,sunny,non-holiday
325,2011-01-15 01:00:00,1,0,0,2,6.56,9.85,59,6.0032,2,18,20,2011-01-15,01,Saturday,January,Spring,cloudy,non-holiday
326,2011-01-15 02:00:00,1,0,0,2,6.56,9.85,59,6.0032,0,12,12,2011-01-15,02,Saturday,January,Spring,cloudy,non-holiday
327,2011-01-15 03:00:00,1,0,0,2,6.56,11.365,59,0.0,1,7,8,2011-01-15,03,Saturday,January,Spring,cloudy,non-holiday
328,2011-01-15 04:00:00,1,0,0,2,6.56,11.365,59,0.0,0,5,5,2011-01-15,04,Saturday,January,Spring,cloudy,non-holiday
329,2011-01-15 05:00:00,1,0,0,1,6.56,11.365,59,0.0,0,1,1,2011-01-15,05,Saturday,January,Spring,sunny,non-holiday
330,2011-01-15 06:00:00,1,0,0,1,5.74,8.335,63,7.0015,1,2,3,2011-01-15,06,Saturday,January,Spring,sunny,non-holiday
331,2011-01-15 07:00:00,1,0,0,1,5.74,10.605,63,0.0,1,9,10,2011-01-15,07,Saturday,January,Spring,sunny,non-holiday
332,2011-01-15 08:00:00,1,0,0,1,5.74,7.575,63,8.9981,1,22,23,2011-01-15,08,Saturday,January,Spring,sunny,non-holiday
333,2011-01-15 09:00:00,1,0,0,1,6.56,9.09,64,8.9981,2,31,33,2011-01-15,09,Saturday,January,Spring,sunny,non-holiday
334,2011-01-15 10:00:00,1,0,0,1,7.38,9.85,59,11.0014,2,57,59,2011-01-15,10,Saturday,January,Spring,sunny,non-holiday
335,2011-01-15 11:00:00,1,0,0,1,8.2,9.85,55,15.0013,18,54,72,2011-01-15,11,Saturday,January,Spring,sunny,non-holiday
336,2011-01-15 12:00:00,1,0,0,1,9.84,11.365,48,15.0013,15,74,89,2011-01-15,12,Saturday,January,Spring,sunny,non-holiday
337,2011-01-15 13:00:00,1,0,0,1,11.48,12.88,38,19.9995,21,80,101,2011-01-15,13,Saturday,January,Spring,sunny,non-holiday
338,2011-01-15 14:00:00,1,0,0,1,12.3,14.395,39,19.0012,26,92,118,2011-01-15,14,Saturday,January,Spring,sunny,non-holiday
339,2011-01-15 15:00:00,1,0,0,2,13.12,15.91,36,12.998,21,108,129,2011-01-15,15,Saturday,January,Spring,cloudy,non-holiday
340,2011-01-15 16:00:00,1,0,0,2,13.94,16.665,34,12.998,33,95,128,2011-01-15,16,Saturday,January,Spring,cloudy,non-holiday
341,2011-01-15 17:00:00,1,0,0,2,13.12,15.15,36,19.0012,29,54,83,2011-01-15,17,Saturday,January,Spring,cloudy,non-holiday
342,2011-01-15 18:00:00,1,0,0,2,12.3,14.395,45,16.9979,15,69,84,2011-01-15,18,Saturday,January,Spring,cloudy,non-holiday
343,2011-01-15 19:00:00,1,0,0,2,13.12,15.15,39,16.9979,14,60,74,2011-01-15,19,Saturday,January,Spring,cloudy,non-holiday
344,2011-01-15 20:00:00,1,0,0,2,13.12,15.15,39,16.9979,6,35,41,2011-01-15,20,Saturday,January,Spring,cloudy,non-holiday
345,2011-01-15 21:00:00,1,0,0,2,13.12,15.15,39,15.0013,6,51,57,2011-01-15,21,Saturday,January,Spring,cloudy,non-holiday
346,2011-01-15 22:00:00,1,0,0,2,12.3,15.91,42,7.0015,0,26,26,2011-01-15,22,Saturday,January,Spring,cloudy,non-holiday
347,2011-01-15 23:00:00,1,0,0,1,12.3,14.395,45,19.0012,5,39,44,2011-01-15,23,Saturday,January,Spring,sunny,non-holiday
348,2011-01-16 00:00:00,1,0,0,1,10.66,15.15,56,0.0,6,33,39,2011-01-16,00,Sunday,January,Spring,sunny,non-holiday
349,2011-01-16 01:00:00,1,0,0,1,10.66,13.635,56,8.9981,4,19,23,2011-01-16,01,Sunday,January,Spring,sunny,non-holiday
350,2011-01-16 02:00:00,1,0,0,1,10.66,14.395,56,6.0032,3,13,16,2011-01-16,02,Sunday,January,Spring,sunny,non-holiday
351,2011-01-16 03:00:00,1,0,0,1,9.02,13.635,69,0.0,9,6,15,2011-01-16,03,Sunday,January,Spring,sunny,non-holiday
352,2011-01-16 04:00:00,1,0,0,1,10.66,12.88,56,11.0014,0,1,1,2011-01-16,04,Sunday,January,Spring,sunny,non-holiday
353,2011-01-16 05:00:00,1,0,0,2,10.66,12.88,56,11.0014,1,1,2,2011-01-16,05,Sunday,January,Spring,cloudy,non-holiday
354,2011-01-16 06:00:00,1,0,0,2,10.66,12.88,56,11.0014,0,1,1,2011-01-16,06,Sunday,January,Spring,cloudy,non-holiday
355,2011-01-16 07:00:00,1,0,0,2,9.84,10.605,56,19.9995,0,3,3,2011-01-16,07,Sunday,January,Spring,cloudy,non-holiday
356,2011-01-16 08:00:00,1,0,0,1,9.02,10.605,55,19.0012,0,18,18,2011-01-16,08,Sunday,January,Spring,sunny,non-holiday
357,2011-01-16 09:00:00,1,0,0,1,9.02,10.605,51,16.9979,3,29,32,2011-01-16,09,Sunday,January,Spring,sunny,non-holiday
358,2011-01-16 10:00:00,1,0,0,1,9.02,10.605,51,19.0012,8,71,79,2011-01-16,10,Sunday,January,Spring,sunny,non-holiday
359,2011-01-16 11:00:00,1,0,0,1,9.84,11.365,44,16.9979,23,70,93,2011-01-16,11,Sunday,January,Spring,sunny,non-holiday
360,2011-01-16 12:00:00,1,0,0,1,9.84,10.605,41,19.0012,29,75,104,2011-01-16,12,Sunday,January,Spring,sunny,non-holiday
361,2011-01-16 13:00:00,1,0,0,1,10.66,11.365,35,19.9995,23,95,118,2011-01-16,13,Sunday,January,Spring,sunny,non-holiday
362,2011-01-16 14:00:00,1,0,0,1,11.48,13.635,36,16.9979,22,69,91,2011-01-16,14,Sunday,January,Spring,sunny,non-holiday
363,2011-01-16 15:00:00,1,0,0,1,10.66,12.12,38,16.9979,35,78,113,2011-01-16,15,Sunday,January,Spring,sunny,non-holiday
364,2011-01-16 16:00:00,1,0,0,1,9.84,11.365,38,15.0013,22,77,99,2011-01-16,16,Sunday,January,Spring,sunny,non-holiday
365,2011-01-16 17:00:00,1,0,0,1,9.02,10.605,37,16.9979,23,82,105,2011-01-16,17,Sunday,January,Spring,sunny,non-holiday
366,2011-01-16 18:00:00,1,0,0,1,8.2,10.605,40,11.0014,11,56,67,2011-01-16,18,Sunday,January,Spring,sunny,non-holiday
367,2011-01-16 19:00:00,1,0,0,1,7.38,9.85,47,8.9981,14,47,61,2011-01-16,19,Sunday,January,Spring,sunny,non-holiday
368,2011-01-16 20:00:00,1,0,0,1,7.38,9.85,47,11.0014,7,50,57,2011-01-16,20,Sunday,January,Spring,sunny,non-holiday
369,2011-01-16 21:00:00,1,0,0,1,7.38,9.85,51,11.0014,6,22,28,2011-01-16,21,Sunday,January,Spring,sunny,non-holiday
370,2011-01-16 22:00:00,1,0,0,2,8.2,10.605,49,8.9981,2,19,21,2011-01-16,22,Sunday,January,Spring,cloudy,non-holiday
371,2011-01-16 23:00:00,1,0,0,2,8.2,11.365,40,7.0015,0,18,18,2011-01-16,23,Sunday,January,Spring,cloudy,non-holiday
372,2011-01-17 00:00:00,1,1,0,2,8.2,9.85,47,15.0013,1,16,17,2011-01-17,00,Monday,January,Spring,cloudy,holiday
373,2011-01-17 01:00:00,1,1,0,2,8.2,9.85,44,12.998,1,15,16,2011-01-17,01,Monday,January,Spring,cloudy,holiday
374,2011-01-17 02:00:00,1,1,0,2,7.38,8.335,43,16.9979,0,8,8,2011-01-17,02,Monday,January,Spring,cloudy,holiday
